name,price,condition,brand,model,memory,powerPerformance,category,performance_score
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,513.67,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
SAPPHIRE AMD Radeon RX 580 4 GB,53.95,Pre-Owned,SAPPHIRE,Radeon RX 580,4,48.14,Desktop,8313.5
MSI NVIDIA GeForce GTX 970 4 GB,54.99,Pre-Owned,MSI,GeForce GTX 970,4,66.81,Desktop,8749
EVGA NVIDIA GeForce GTX 1070 8 GB,129.95,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,399,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
GIGABYTE NVIDIA GeForce RTX 3060 12 GB,235,Pre-Owned,GIGABYTE,GeForce RTX 3060,12,99.76,Desktop,13234
MSI NVIDIA GeForce RTX 3060 Ti 8 GB,175,Pre-Owned,MSI,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
POWERCOLOR AMD Radeon RX 580 8 GB,51,Pre-Owned,POWERCOLOR,Radeon RX 580,8,48.14,Desktop,8313.5
ZOTAC NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,ZOTAC,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ZOTAC NVIDIA GeForce RTX 3060 12 GB,349.99,Brand New,ZOTAC,GeForce RTX 3060,12,99.76,Desktop,13234
MSI NVIDIA GeForce GTX 1660 6 GB,94,Pre-Owned,MSI,GeForce GTX 1660,6,97.46,Desktop,9827.5
ASUS NVIDIA GeForce RTX 2060 8 GB,219.99,Pre-Owned,ASUS,GeForce RTX 2060,8,87.2,Desktop,10736.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,339.99,Open Box,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS NVIDIA GeForce RTX 2060 6 GB,108.5,Pre-Owned,ASUS,GeForce RTX 2060,6,87.2,Desktop,10736.5
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,202.5,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
EVGA NVIDIA GeForce RTX 3080 10 GB,400,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 3080 10 GB,450,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,249,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,250,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce GTX 1050 Ti 4 GB,59.99,Pre-Owned,EVGA,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
MSI NVIDIA GeForce RTX 3080 10 GB,415,Pre-Owned,MSI,GeForce RTX 3080,10,77.66,Desktop,17441.5
POWERCOLOR AMD Radeon RX 6800 XT 16 GB,600,Open Box,POWERCOLOR,Radeon RX 6800 XT,16,77.88,Desktop,17072
NVIDIA NVIDIA GeForce RTX 2080 8 GB,235.99,Pre-Owned,NVIDIA,GeForce RTX 2080,8,74.93,Desktop,13951
ZOTAC NVIDIA GeForce RTX 3070 8 GB,280,Pre-Owned,ZOTAC,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,207.5,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,218.01,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce RTX 3080 12 GB,575,Pre-Owned,EVGA,GeForce RTX 3080,12,77.66,Desktop,17441.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,218.01,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,224.01,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,213,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce RTX 3060 12 GB,205.01,Pre-Owned,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,490,Pre-Owned,GIGABYTE,GeForce RTX 3080,10,77.66,Desktop,17441.5
NVIDIA NVIDIA GeForce RTX 2080 8 GB,260,Pre-Owned,NVIDIA,GeForce RTX 2080,8,74.93,Desktop,13951
ASUS NVIDIA GeForce GTX 1060 6 GB,65,Pre-Owned,ASUS,GeForce GTX 1060,6,83.92,Desktop,8845
EVGA NVIDIA GeForce GTX 1060 6 GB,57,Pre-Owned,EVGA,GeForce GTX 1060,6,83.92,Desktop,8845
EVGA NVIDIA GeForce RTX 3060 12 GB,240.5,Pre-Owned,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
ASUS NVIDIA GeForce GTX 1660 6 GB,120,Pre-Owned,ASUS,GeForce GTX 1660,6,97.46,Desktop,9827.5
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,495,Open Box,POWERCOLOR,Radeon RX 6900 XT,16,84.86,Desktop,18239
MSI NVIDIA GeForce GTX 1050 Ti 4 GB,51,Pre-Owned,MSI,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,399,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3070 Ti 8 GB,360,Pre-Owned,NVIDIA,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
ASUS NVIDIA GeForce RTX 3080 10 GB,390,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
ASUS NVIDIA GeForce GTX 1070 8 GB,115,Pre-Owned,ASUS,GeForce GTX 1070,8,89.88,Desktop,11026
GIGABYTE NVIDIA GeForce RTX 3070 Ti 8 GB,599.99,Brand New,GIGABYTE,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
MSI AMD Radeon RX 5700 XT 8 GB,179.99,Pre-Owned,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
XFX AMD Radeon RX 580 8 GB,50,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
ASUS AMD Radeon RX 6900 XT 16 GB,570,Pre-Owned,ASUS,Radeon RX 6900 XT,16,84.86,Desktop,18239
ASUS NVIDIA GeForce GTX 1660 6 GB,230,Brand New,ASUS,GeForce GTX 1660,6,97.46,Desktop,9827.5
ASUS NVIDIA GeForce GTX 1050 Ti 4 GB,79.99,Pre-Owned,ASUS,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,140,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce GTX 1060 6 GB,60,Pre-Owned,EVGA,GeForce GTX 1060,6,83.92,Desktop,8845
EVGA NVIDIA GeForce RTX 3070 8 GB,599,Brand New,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce RTX 3070 8 GB,270,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,420,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ZOTAC NVIDIA GeForce GTX 1060 6 GB,79.98,Pre-Owned,ZOTAC,GeForce GTX 1060,6,83.92,Desktop,8845
GIGABYTE NVIDIA GeForce RTX 3080 Ti 12 GB,579,Pre-Owned,GIGABYTE,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce RTX 3070 8 GB,324.99,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce GTX 1070 8 GB,119.99,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
GIGABYTE NVIDIA GeForce GTX 1660 6 GB,353.34,Brand New,GIGABYTE,GeForce GTX 1660,6,97.46,Desktop,9827.5
ASUS NVIDIA GeForce GTX 1660 6 GB,110,Pre-Owned,ASUS,GeForce GTX 1660,6,97.46,Desktop,9827.5
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,430,Pre-Owned,POWERCOLOR,Radeon RX 6900 XT,16,84.86,Desktop,18239
MSI NVIDIA GeForce RTX 3070 8 GB,251,Pre-Owned,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce RTX 3080 10 GB,405,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 3070 8 GB,242.5,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS NVIDIA GeForce RTX 3070 8 GB,298.99,Pre-Owned,ASUS,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS AMD Radeon RX 6800 16 GB,375,Pre-Owned,ASUS,Radeon RX 6800,16,82.67,Desktop,15483.5
NVIDIA NVIDIA GeForce RTX 3070 Ti 8 GB,375,Open Box,NVIDIA,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ASUS NVIDIA GeForce GTX 970 4 GB,69.99,Pre-Owned,ASUS,GeForce GTX 970,4,66.81,Desktop,8749
EVGA NVIDIA GeForce RTX 3060 12 GB,207.5,Pre-Owned,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
ZOTAC NVIDIA GeForce GTX 1660 6 GB,100,Pre-Owned,ZOTAC,GeForce GTX 1660,6,97.46,Desktop,9827.5
MSI AMD Radeon RX 5700 8 GB,129.99,Pre-Owned,MSI,Radeon RX 5700,8,81.83,Desktop,11994.5
GIGABYTE NVIDIA GeForce GTX 1080 Ti 11 GB,230,Open Box,GIGABYTE,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
ASUS NVIDIA GeForce RTX 3070 8 GB,259.99,Pre-Owned,ASUS,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3070 Ti 8 GB,409,Pre-Owned,NVIDIA,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
MSI NVIDIA GeForce RTX 3070 8 GB,274.99,Pre-Owned,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI NVIDIA GeForce RTX 3070 8 GB,304.95,Pre-Owned,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS NVIDIA GeForce GTX 1080 8 GB,100,Pre-Owned,ASUS,GeForce GTX 1080,8,84.8,Desktop,12082.5
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,159.95,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,279.99,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
ZOTAC NVIDIA GeForce RTX 3060 12 GB,265,Pre-Owned,ZOTAC,GeForce RTX 3060,12,99.76,Desktop,13234
MSI NVIDIA GeForce RTX 2070 8 GB,180,Pre-Owned,MSI,GeForce RTX 2070,8,91.88,Desktop,12204.5
MSI NVIDIA GeForce GTX 1060 6 GB,52,Pre-Owned,MSI,GeForce GTX 1060,6,83.92,Desktop,8845
SAPPHIRE AMD Radeon RX 5700 XT 8 GB,125,Pre-Owned,SAPPHIRE,Radeon RX 5700 XT,8,75.08,Desktop,13221
NVIDIA NVIDIA GeForce GTX 1070 Ti 8 GB,110,Pre-Owned,NVIDIA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
ASUS NVIDIA GeForce RTX 2060 8 GB,140,Brand New,ASUS,GeForce RTX 2060,8,87.2,Desktop,10736.5
EVGA NVIDIA GeForce GTX 1060 6 GB,56,Pre-Owned,EVGA,GeForce GTX 1060,6,83.92,Desktop,8845
NVIDIA NVIDIA GeForce GTX 1660 6 GB,94,Pre-Owned,NVIDIA,GeForce GTX 1660,6,97.46,Desktop,9827.5
EVGA NVIDIA GeForce GTX 1070 8 GB,80,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
SAPPHIRE AMD Radeon RX 5700 XT 8 GB,125,Pre-Owned,SAPPHIRE,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 2060 6 GB,130,Pre-Owned,EVGA,GeForce RTX 2060,6,87.2,Desktop,10736.5
EVGA NVIDIA GeForce RTX 2080 Ti 11 GB,340,Pre-Owned,EVGA,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
XFX AMD Radeon RX 5700 XT 8 GB,159.99,Pre-Owned,XFX,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 2060 6 GB,179.95,Pre-Owned,EVGA,GeForce RTX 2060,6,87.2,Desktop,10736.5
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,395.12,Pre-Owned,GIGABYTE,GeForce RTX 3080,10,77.66,Desktop,17441.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,275,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,580,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,205,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
MSI NVIDIA GeForce RTX 3060 Ti 8 GB,218.5,Pre-Owned,MSI,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
MSI NVIDIA GeForce RTX 2060 6 GB,159.99,Pre-Owned,MSI,GeForce RTX 2060,6,87.2,Desktop,10736.5
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,335,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce RTX 3080 12 GB,640,Pre-Owned,EVGA,GeForce RTX 3080,12,77.66,Desktop,17441.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,260,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
GIGABYTE AMD Radeon RX 5700 XT 8 GB,144.35,Pre-Owned,GIGABYTE,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce GTX 1660 6 GB,100,Pre-Owned,EVGA,GeForce GTX 1660,6,97.46,Desktop,9827.5
MSI NVIDIA GeForce GTX 1080 8 GB,130,Pre-Owned,MSI,GeForce GTX 1080,8,84.8,Desktop,12082.5
ZOTAC NVIDIA GeForce RTX 3060 Ti 8 GB,249,Pre-Owned,ZOTAC,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
MSI AMD Radeon RX 5700 XT 8 GB,179.99,Pre-Owned,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
NVIDIA NVIDIA GeForce RTX 3080 10 GB,499.95,Pre-Owned,NVIDIA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 1070 8 GB,125,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,649.99,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ASUS NVIDIA GeForce RTX 3080 10 GB,475,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
ASUS NVIDIA GeForce RTX 2080 8 GB,182.5,Pre-Owned,ASUS,GeForce RTX 2080,8,74.93,Desktop,13951
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
GIGABYTE NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,GIGABYTE,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,275,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
ASUS NVIDIA GeForce RTX 3080 10 GB,390,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,360,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
EVGA NVIDIA GeForce GTX 1080 8 GB,140,Refurbished,EVGA,GeForce GTX 1080,8,84.8,Desktop,12082.5
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,296.36,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,276.25,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
POWERCOLOR AMD Radeon R9 390 8 GB,50,Pre-Owned,POWERCOLOR,Radeon R9 390,8,32.76,Desktop,8584
MSI AMD Radeon RX 5700 8 GB,91,Pre-Owned,MSI,Radeon RX 5700,8,81.83,Desktop,11994.5
GIGABYTE NVIDIA GeForce RTX 3070 Ti 8 GB,394,Open Box,GIGABYTE,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
GIGABYTE AMD Radeon RX 5700 XT 8 GB,127.5,Pre-Owned,GIGABYTE,Radeon RX 5700 XT,8,75.08,Desktop,13221
NVIDIA NVIDIA GeForce GTX 1070 8 GB,149,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce GTX 980 Ti 6 GB,99.99,Pre-Owned,EVGA,GeForce GTX 980 Ti,6,55.45,Desktop,11202
ASUS NVIDIA GeForce GTX 1660 6 GB,90,Pre-Owned,ASUS,GeForce GTX 1660,6,97.46,Desktop,9827.5
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,1099,Brand New,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ASUS NVIDIA GeForce RTX 2070 8 GB,152,Pre-Owned,ASUS,GeForce RTX 2070,8,91.88,Desktop,12204.5
ASUS NVIDIA GeForce GTX 1050 Ti 4 GB,69.99,Pre-Owned,ASUS,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
ASUS NVIDIA GeForce RTX 3080 10 GB,499,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,199,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
EVGA NVIDIA GeForce RTX 3080 10 GB,449.99,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 2080 Ti 11 GB,335,Pre-Owned,EVGA,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
MSI NVIDIA GeForce GTX 1080 8 GB,88,Pre-Owned,MSI,GeForce GTX 1080,8,84.8,Desktop,12082.5
ASUS NVIDIA GeForce RTX 3080 10 GB,499,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,199,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
EVGA NVIDIA GeForce RTX 3080 10 GB,449.99,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 2080 Ti 11 GB,335,Pre-Owned,EVGA,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
MSI NVIDIA GeForce GTX 1080 8 GB,88,Pre-Owned,MSI,GeForce GTX 1080,8,84.8,Desktop,12082.5
EVGA NVIDIA GeForce GTX 1660 6 GB,135,Pre-Owned,EVGA,GeForce GTX 1660,6,97.46,Desktop,9827.5
GIGABYTE NVIDIA GeForce GTX 1070 8 GB,75,Pre-Owned,GIGABYTE,GeForce GTX 1070,8,89.88,Desktop,11026
NVIDIA NVIDIA GeForce RTX 3080 10 GB,529.99,Pre-Owned,NVIDIA,GeForce RTX 3080,10,77.66,Desktop,17441.5
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,400.15,Pre-Owned,GIGABYTE,GeForce RTX 3080,10,77.66,Desktop,17441.5
SAPPHIRE AMD Radeon RX 6900 XT 16 GB,585,Pre-Owned,SAPPHIRE,Radeon RX 6900 XT,16,84.86,Desktop,18239
EVGA NVIDIA GeForce RTX 2070 8 GB,158.05,Pre-Owned,EVGA,GeForce RTX 2070,8,91.88,Desktop,12204.5
EVGA NVIDIA GeForce RTX 3070 8 GB,307,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce GTX 1070 8 GB,102.5,Open Box,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
ASUS NVIDIA GeForce GTX 1050 Ti 4 GB,92.99,Pre-Owned,ASUS,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
SAPPHIRE AMD Radeon RX 5700 XT 8 GB,145,Pre-Owned,SAPPHIRE,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 2060 6 GB,134.5,Pre-Owned,EVGA,GeForce RTX 2060,6,87.2,Desktop,10736.5
MSI NVIDIA GeForce GTX 1070 Ti 8 GB,124.99,Pre-Owned,MSI,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
GIGABYTE NVIDIA GeForce GTX 1060 6 GB,59,Pre-Owned,GIGABYTE,GeForce GTX 1060,6,83.92,Desktop,8845
NVIDIA NVIDIA GeForce RTX 3080 10 GB,549.99,Open Box,NVIDIA,GeForce RTX 3080,10,77.66,Desktop,17441.5
ASUS NVIDIA GeForce RTX 3060 12 GB,259,Pre-Owned,ASUS,GeForce RTX 3060,12,99.76,Desktop,13234
NVIDIA NVIDIA GeForce RTX 3070 8 GB,267,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
XFX AMD Radeon RX 580 8 GB,68,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
SAPPHIRE AMD Radeon RX 580 8 GB,99.99,Pre-Owned,SAPPHIRE,Radeon RX 580,8,48.14,Desktop,8313.5
NVIDIA NVIDIA GeForce GTX 1080 Ti 11 GB,220,Pre-Owned,NVIDIA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
SAPPHIRE AMD Radeon RX 580 8 GB,130,Pre-Owned,SAPPHIRE,Radeon RX 580,8,48.14,Desktop,8313.5
NVIDIA NVIDIA GeForce GTX 1070 8 GB,99.95,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
MSI NVIDIA GeForce RTX 3080 10 GB,400,Pre-Owned,MSI,GeForce RTX 3080,10,77.66,Desktop,17441.5
ASUS NVIDIA GeForce GTX 1070 8 GB,140,Pre-Owned,ASUS,GeForce GTX 1070,8,89.88,Desktop,11026
NVIDIA NVIDIA GeForce RTX 3070 8 GB,255.22,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI AMD Radeon RX 5700 8 GB,110,Pre-Owned,MSI,Radeon RX 5700,8,81.83,Desktop,11994.5
PNY NVIDIA GeForce GTX 1060 6 GB,55,Pre-Owned,PNY,GeForce GTX 1060,6,83.92,Desktop,8845
NVIDIA NVIDIA GeForce GTX 1070 8 GB,98,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce GTX 1070 Ti 8 GB,129.99,Pre-Owned,EVGA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
NVIDIA NVIDIA GeForce GTX 1070 8 GB,103,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
ASUS NVIDIA GeForce RTX 3070 8 GB,260,Pre-Owned,ASUS,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce GTX 980 4 GB,54,Pre-Owned,NVIDIA,GeForce GTX 980,4,68.1,Desktop,9693.5
XFX AMD Radeon RX 5700 XT 8 GB,117.5,Pre-Owned,XFX,Radeon RX 5700 XT,8,75.08,Desktop,13221
GIGABYTE NVIDIA GeForce RTX 3060 12 GB,255,Pre-Owned,GIGABYTE,GeForce RTX 3060,12,99.76,Desktop,13234
ZOTAC NVIDIA GeForce RTX 3060 Ti 8 GB,289.99,Brand New,ZOTAC,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce GTX 1050 Ti 4 GB,179.95,Brand New,GIGABYTE,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
NVIDIA NVIDIA GeForce GTX 1070 Ti 8 GB,121.5,Pre-Owned,NVIDIA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
NVIDIA NVIDIA GeForce RTX 3070 8 GB,227.5,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce RTX 2070 8 GB,180,Pre-Owned,EVGA,GeForce RTX 2070,8,91.88,Desktop,12204.5
MSI NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,MSI,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
GIGABYTE NVIDIA GeForce GTX 1050 2 GB,55,Open Box,GIGABYTE,GeForce GTX 1050,2,67.86,Desktop,4920
XFX AMD Radeon RX 5700 XT 8 GB,141,Pre-Owned,XFX,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 3070 8 GB,266,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,620,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,270,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ZOTAC NVIDIA GeForce GTX 1050 2 GB,69.29,Pre-Owned,ZOTAC,GeForce GTX 1050,2,67.86,Desktop,4920
ASUS NVIDIA GeForce RTX 3060 12 GB,280,Open Box,ASUS,GeForce RTX 3060,12,99.76,Desktop,13234
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,119,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
MSI NVIDIA GeForce GTX 1660 6 GB,106.99,Pre-Owned,MSI,GeForce GTX 1660,6,97.46,Desktop,9827.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,228,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,242.5,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
MSI AMD Radeon RX 6800 XT 16 GB,470,Pre-Owned,MSI,Radeon RX 6800 XT,16,77.88,Desktop,17072
NVIDIA NVIDIA GeForce RTX 3070 8 GB,285,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce GTX 1660 6 GB,100,Pre-Owned,EVGA,GeForce GTX 1660,6,97.46,Desktop,9827.5
